CUID,RUID,SSN,first name,middle initial,last name,street number,street name,apartment number,city,state,zipcode
17628,17628,407764556,Forecasting,N,Lauchlan,615,Nolan Ave,0v3,Sioux Falls,SD,57103
17630,24188,0,aSalva,F,Mihalojew,722,Karlis Lane,5f3,New Castle,DE,12720
17630,17630,0,Salva,F,Mihaloew,752,Karlus Lane,5f3,New Castle,DE,19720
17630,24001,0,Salva,F,Mihaloew,752,Karlis Lane,5f3,New Castle,DE,19720
17633,36359,204617834,Soehring,D,Zaiuner,313,Viswa Ln,0n8,Agama,GU,96918
17633,30506,604717834,Soehring,D,Zauner,373,Viswa Ln,0n8,Agana,GU,96918
17633,17633,204617834,Soehring,D,Zauner,313,Viswa Ln,0n8,Agana,GU,96918
17636,17636,367206012,Rudappn,I,Shurlock,395,Ainslie Avenue,0f8,Agana,GU,96928
17637,26753,405855722,Maidens,H,Saldua,822,Askeland St,5i2,Somers,IA,50586
17637,17637,405855722,Maidens,H,Saldua,822,Askeland St,5i2,Somers,IA,50586
17639,24816,0,Kuay,T,Conklin,602,Steckley Ave,0x7,Wwest Chester,OH,45069
17639,17639,0,Kuay,T,Conklin,602,Steckley Ave,0x7,West Chester,OH,45069
17641,17641,683143672,Szilagyi,V,Heneise,866,Freer Ln,0a3,Melville,MT,59055
17642,17642,0,Nesfield,Z,Schouweiler,,PO Box 3782,,Tucson,AZ,85705
17643,17643,716838414,Koecher,,Jotie,599,Delu Road,0l8,Bunter Hill,WV,25413
17643,21800,716838414,Koecher,,Jotie,599,Delu Road,0l8,Bunker Hill,WV,25413
17643,22893,716838414,Koecher,,Jotie,599,Delu Road,0l8,Bunker Hill,WV,25413
17646,17646,665828743,Noge,Z,Alberts,,PO Box 3691,,Greenville,SC,29609
17647,29924,0,In,G,Viets,849,nMalanot Pkwy,3r1,Mingo Junction,OH,43938
17647,17647,0,In,G,Viets,249,Malanot Pkwy,3r1,Mingo Junction,OH,43938
17649,17649,251853046,Fleys,,Endicott,203,Hegyes Lane,1w3,Sacramento,CA,95824
17650,17650,458232717,Yori,,Rhynas,537,Ewanchyna Ln,5j6,Denver,CO,80236
17651,17651,0,Seagroves,,Marchetti,645,Dellamaggiore Pkwy,4t1,Bonesteel,SD,57317
17652,17652,107713277,Bednarczyk,J,Ellsworth,46,Neena Avenue,8p6,Piqua,KS,66761
17653,17653,188408004,Korpalski,U,Havis,455,Karyl Street,6w4,Post Falls,ID,83854
17654,32537,0,Basnight,,Neviwon,488,Dyna,8d1,Providence,RI,2909
17654,17744,0,Basnight,,Nevison,488,Dyna,8d1,Providence,RI,2909
17654,17654,0,Basnight,,Nevison,488,Dyna,8d1,Providence,RI,2909
17657,17657,0,Hislop,L,Wadors,441,Casias Road,4j8,Des Moines,IA,50364
17658,17658,0,Angelika,R,Soutavong,692,Sittampal Ln,7i2,Charlotte,NC,28289
17659,17659,285304252,Signori,K,Bakelmun,,PO Box 4363,,Newark,NJ,7108
17660,31405,0,Sandefer,A,Askinm,725,Kiawa Avenue,3t1,Pattersonville,NY,12137
17660,31026,0,Askim,A,Sandefer,785,Kigawa Avenue,3t1,Pattersonvinle,OR,12137
17660,17660,0,Askim,A,Sandefer,725,Kigawa Avenue,3t1,Pattersonville,NY,12137
17663,26362,146835265,Wayniku,H,taile,484,Gov Ave,2o3,Wadtown,VA,23482
17663,17663,146835265,Waynik,H,Gaile,484,Gov Ave,2o3,Wardtown,VA,23482
17665,27465,665170074,Nordseth,P,Forkas,33,Serednicky Avenue,6r3,Fruitland,MD,21826
17665,17665,665170074,Nordseth,P,Forkas,43,Sung Street,4h8,Sioux Falls,SD,57117
17667,17667,767907041,Pidgeon,X,Bordanzi,197,Eilers Lane,4x0,Cornwall,CT,6753
17668,17668,0,Kooyoung,X,Pravato,2,Sugandi Ln,4q1,Sherman Station,ME,4777
17668,21194,0,Kooyoyung,X,Pravato,2,Sugandi Ln,4q1,Sherman Station,ME,4777
17668,34448,0,Kooyoung,X,Pravato,2,Sugandi Ln,4q1,Sherman Station,ME,4777
17671,34625,0,Kober,N,Crase,,Pp Box 2195,,Ypislanti,ND,58497
17671,17671,0,Kober,N,Crase,,PO Box 2195,,Ypsilanti,ND,58497
17673,17673,600313312,Illenseer,L,Halimaton,87,Skibba Lane,2s1,Rock Hill,SC,29731
17674,17674,214278750,Bomber,Y,Mariam,1000,Celinka Rd,2n7,Honolulu,HI,96819
17674,25350,264278550,Bomber,Y,Mariam,1000,Celinka Rd,2n7,Honolulu,HI,96819
17674,32762,264278550,Bomber,Y,Mariam,1000,Celinka Rd,2n7,Honolulu,HI,96819
17677,17677,0,Petro,J,Maurice,541,Koeplin Street,6r6,Prairie Farm,WI,54762
17678,29805,0,Yatron,K,Knoesel,178,Rossbach Rd,7l3,Kenyon,RI,2836
17678,17678,0,Yatron,K,Knoesel,541,Railey Avenue,6i5,Kenyon,RI,2836
17680,17680,116458768,Leese,,Ridgewell,567,Shubat Pkwy,7f0,Saint Just,PR,750
17681,17681,0,Aldea,J,Ishihara,169,Quevdeo Avenue,5o3,Gracet,KY,42232
17681,35576,0,Aldea,w,Ishihara,169,Quevedo Avenue,5o3,Gracey,KY,42232
17681,28585,0,Aldea,J,Ishihara,169,Quevedo Avenue,5o3,Gracey,KY,42232
17684,17684,222015600,Kesley,,Dolnik,711,Saminah Parkway,8i6,Chittenden,VT,5737
17685,26647,0,Hsaines,U,Fierling,892,Untamo,4y3,Raymond,NH,3077
17685,17685,0,Haines,U,Fierling,892,Untamo,4y3,Raymond,NH,3077
17687,17687,707040274,Drabek,T,Joos,723,Hadel St,6b0,Alto,NM,88312
17688,20713,101824300,Randazzo,M,Loon,12,Trista Lane,0y7,Hartshorne,OK,74547
17688,17688,101824300,Randazzo,M,Loon,12,Trista Lane,0y7,Hartshorne,OK,74547
17688,19929,101824300,Randazzo,M,Loon,12,Trista Lane,0y7,Hartshorne,OK,74547
17691,34918,166172074,Barakat,V,Kowaleski,664,Perino Street,6r8,Moncure,NC,27559
17691,17691,166172074,Barakat,V,Kowaleski,604,Perino Street,6r8,Moncure,NC,27559
17693,18144,0,Bartkiewicz,P,Madisetti,45,Droszcz Avenue,1m8,Dorton,KY,41520
17693,17693,0,Bartkiewicz,P,Madisetti,45,Droszcz Avenue,1m8,Dorton,KY,41520
17695,17695,714135417,Amnoi,H,Sommers,,PO Box 1782,,Huxford,AL,36543
17695,24627,514135437,Amnoi,H,Sommers,,PO Box 1782,,Huxford,AL,36543
17695,30660,514135437,Amnoi,H,Sommers,,PO Box 1782,,Huxford,AL,36543
17698,17698,626766687,Lewek,T,Morisson,758,Marden Street,5o4,Fairview,WY,83119
17699,22348,666504422,Minard,,Reubelt,564,Hadzri Pkwy,2p3,Vieques,PA,765
17699,17699,666504422,Minard,,Reubelt,564,Hadzri Pkwy,2p3,Vieques,PR,765
17701,24310,224072446,Dasilva,N,Rejane,376,Pansie Parkway,0d8,Emnders,NE,69027
17701,17701,254072456,Dailva,N,izaguirre,248,Tock,1p6,Enders,NE,69027
17701,32620,254072456,Dasilva,N,Rejane,248,Tock,1p6,Enders,NE,69027
17704,17704,0,Security,Y,Harianto,491,Erez Ave,3n2,Latham,IL,62543
17705,19607,201627112,Zonner,C,Purcell,877,sArdoin Pkwy,0r4,aCndia,NH,3034
17705,34251,201627112,Zonner,C,Purcell,877,Ardoin Pkwy,0r4,Candia,NH,3034
17705,17705,201627112,Zonner,C,Purcell,877,Ardoin Pkwy,0r4,Candia,NH,3034
17708,17708,581668121,Fgiini,G,Bihan,790,Isolde St,7u0,Waterproof,LA,71375
17708,28698,381648121,Figini,G,Bihan,790,Isolde St,7u0,Waterproof,LA,71375
17708,26094,381648121,Figini,G,Bihan,790,Isolde St,7u0,Waterproof,LA,71375
17711,17711,788467716,Stasko,P,Maxie,952,Bizot Rd,8.00E+02,Owyhee,NV,89832
17712,17712,161754844,Forcadell,V,Omond,393,Crowley Road,1s2,Christiansted,VI,822
17713,17713,0,Yerigan,S,Kandace,290,Kriner Ave,4q0,Paguate,NM,87040
17713,27712,0,Yerigan,S,Kandace,290,Kriner Ave,4q0,Paguate,NM,87040
17715,17715,665743804,Plouy,,Darelle,68,Youngman Parkway,6b2,South Barre,VT,5670
17716,17716,0,Codack,R,Kerkko,310,Shimizu St,0a1,Agana,GU,96928
17717,17717,651272620,Banane,G,Rudiange,234,Hyjek Ave,5v0,Chase,MD,21027
17717,32811,851772624,Banane,G,Rufiange,954,Arvantiidis Rd,4f4,Chase,MD,21027
17717,23335,651072624,Banane,G,Rufiange,954,Arvanitidis Road,4f4,Chase,MD,21027
17720,17720,380585848,Serocki,A,Ole,597,Dass Street,8z0,Taconite,MN,55786
17721,27786,413342040,Biui,E,Idris,436,Savita Ave,2p7,Agana,GU,96924
17721,17721,413342040,Bui,E,Idris,436,Savita Ave,2p7,Agana,GU,96924
17723,17723,108453647,Hausding,T,Remon,594,Hishiyama Avenue,4l1,Horse Creek,WY,82061
17724,33094,747222108,Durbin,S,Polanco,795,Chihawi Rd,8s1,Wilmingotn,NC,28406
17724,27677,747222168,Durbin,S,Polanco,795,Chihaw Road,8s1,Wilmington,NC,28406
17724,17724,747222108,Durbin,S,Polanco,795,Chihaw Road,8s1,Wilmington,NC,28406
17727,29515,588266441,Dieumegard,F,Drusilla,143,Karnagel St,3i2,Taylor,AR,71861
17727,17727,588266441,Dieumegard,F,Drusilla,143,Karnagel St,3i2,Taylor,AR,71861
17729,17729,627862743,Baranzini,E,Luaszcz,743,Still Street,3r1,Cloverdale,VA,24077
17729,33059,627862743,Baranzini,E,Luszcz,743,Still Street,3r1,Cloverdale,VA,24077
17731,34163,153754207,Sainsbury,L,teok,946,Burdi Ave,5.00E+08,Santa Rosa,NM,88435
17731,17731,353784207,Sainsbury,L,Yeok,944,Burfi Ave,5.00E+08,Santa Rosa,NM,88435
17731,24354,353784207,Sainsbury,L,Yeok,944,Burdi Ave,5.00E+08,Santa Rosa,NM,88435
17734,17734,0,Casandera,I,Diliberto,165,Mungeqr,4v4,Kosrae,FM,96944
17734,19763,0,Casandra,I,Diliberto,195,Munger,4v4,Kosrae,FM,96944
17734,31915,0,Casandra,I,Diliberto,195,Munger,4v4,Kosrae,FM,96944
17737,36080,500833580,Yamanaka,,Brans,626,Wallkamm Rd,8v8,Washington,DC,20530
17737,17737,500833580,Yamanaka,,Brans,626,Wallkamm Rd,8v8,Washington,DC,20530
17739,17739,602037833,Naraya,T,Setliff,,PO Box 784,,Cotter,AR,72626
17740,37364,502467380,Deeann,D,Deller,,PO Box 4609,,Ogden,UT,84407
17740,17740,502467380,Deeann,D,Deller,,PO Box 4609,,Ogden,UT,84407
17742,17742,663832656,Yanosik,M,Skrebels,505,Yassie Rd,4f2,Wethersfield,CT,6109
17742,26887,663832656,Yanosik,M,Skrebels,505,Yassine Rd,4f2,Wethersfield,CT,6109
17744,17744,0,K,R,Krayevski,17,Sachse,0o1,Seabrook,NH,3874
17744,19516,0,Kristosik,R,Krayevski,417,Sachse,0o1,Seabrook,NH,3874
17746,17746,0,Lredo,B,Musgrove,,PO Box 596,,Pinedale,WY,82941
17746,29537,0,Loredo,B,Musgrove,,PO Box 596,,Pinedale,WY,82941
17746,30532,0,Loredo,B,Musgrove,,PO Box 596,,Pinedale,WY,82941
17749,31210,0,Buay,Q,Paieg,546,Kmpf Ln,3b1,Msaon,WI,54856
17749,17749,0,Buay,Q,Paige,942,Denna St,2v1,Masn,WI,54856
17749,35267,0,Buay,Q,Paige,546,Kempf Ln,3b1,Mason,WI,54856
17752,34182,266887144,eHiles,J,Klaudt,544,Genna Pkwy,2q5,Whitefield,NH,3598
17752,17752,273887144,Heiles,J,Klaudt,544,Genna Pkwy,2q5,Whitefield,NH,3598
17754,17754,354401242,Todd,C,Holfeltz,700,Mihcalek Pkwy,3s8,Orange,NJ,7051
17754,25321,354321241,Tdod,C,Holfeltz,702,Michalek Pkwy,3s8,Orange,NJ,7051
17754,20387,354321242,Todd,C,Holfeltz,702,Michalek Pkwy,3s8,Orange,NJ,7051
17757,37030,602237576,Cramsey,N,Etheripge,77,Greene Lane,7r4,Yabucoa,PR,767
17757,27353,602237576,Cramsey,N,Etheridge,875,Williams St,0y5,Yabucoa,PR,767
17757,17757,602237576,Cramsey,N,Etheridge,875,Williams St,0y5,Yabucoa,PR,767
17760,17760,0,Deviga,P,R,24,Gheewala Street,3c7,Indianapolis,IN,46251
17761,17761,500004373,Balznao,C,Pfand,905,traub Avenue,2u5,Fremont,IN,46737
17761,28314,500704375,Balzano,C,Pfand,905,Straub Avenue,2u5,Fremont,IN,46737
17763,19853,641883822,Lsi,C,Volchegursky,657,Jaquez Ave,1l7,Antimony,UT,84712
17763,17763,441884822,Lsi,C,Volchegursky,657,Jaquez Ave,1l7,Antimony,UT,84712
17765,17765,277462008,Bokish,N,Karee,235,Adolphus Lane,5n8,Toledo,OH,43614
17766,17766,735087756,Murotani,E,Jimenez,305,Gearring,6a1,Lanesboro,PA,18827
17766,24838,735087756,Murotani,E,Jimenez,305,Gearring,6a1,Lanesboro,PA,18827
17768,17768,576554826,Hattie,H,Alsfeld,421,Kosakewich Pkwy,6d0,Boswell,IN,47921
17769,17769,0,Masters,U,Feeny,,PO Box 1191,,Providence,RI,2911
17770,17770,546605455,Elders,L,Dupee,658,Naik,8b8,oy,UT,84067
17770,27806,546605455,Elders,L,Dupee,390,Kannan Lane,0n7,Roy,UT,84067
17772,17772,613624668,Keskinoglu,,Ciciky,641,Velryn Avenue,8u6,Paynesville,WV,24873
17772,35143,613620568,Keskihoglu,,Cicily,41,Verlyn Avenue,8u6,Paynesville,WV,24873
17772,34897,613620568,Keskinoglu,,Cicily,641,Verlyn Avenue,8u6,Paynesville,WV,24873
17775,28420,377277760,Taniguchi,P,Schnorr,971,Trescher Street,8q5,Presque Isle,ME,4769
17775,17775,372277750,Taniguchi,P,Schnorr,363,Barbaglia Ave,5m6,Presque Isle,ME,4769
17775,32039,372277750,Taniguchi,P,Schnorr,971,Trescher Street,8q5,Presque Isle,ME,4769
17778,17778,0,Stringham,M,Marschel,293,Schickedanz Pkwy,5n7,Moody,AL,35004
17779,17779,357381561,Affleck,T,Autoquote,805,Janny St,6c6,Buhl,ID,83316
17780,19887,757586125,Yassine,R,Hengl,327,Vally Street,5d5,Cleaton,KY,42332
17780,17780,757586125,Yassine,R,Hengl,829,Keats Avenue,4f3,Corinth,VT,5039
17782,23691,0,Gerozaga,M,Essie,452,Nicksch Ln,8h6,Falls of Rough,KY,40119
17782,17782,0,Gerozaga,M,Essie,227,Alina Road,7g7,Mahwah,NJ,7495
17782,31774,0,Gerozaga,M,Essie,452,Nicksch Ln,8h6,Falls of Rough,KY,40119
17785,17785,102367243,Recchia,Y,Alok,950,Buker St,8q4,Easton,PA,18042
17786,34901,0,Soukup,G,Sherrell,697,Hedglin Lane,2w1,Limerick,ME,4048
17786,17786,0,Soukup,G,Sherrell,397,Hedglin Lane,2w1,Limerick,ME,4048
17786,32840,0,Soukup,G,Sherrell,397,Hedglin Lane,2w1,Limerick,ME,4048
17789,17789,776678164,Lorelei,,Allyn,977,Traynelis Avenue,0g5,Des Moines,IA,50360
17789,21987,776678164,Lorelei,,Allyn,977,Traynelis Avenue,0g5,Des Moines,IA,50360
17791,17791,0,Fujiko,,Ranoska,,PO Box 3788,,Milaukee,WI,3223
17791,22111,0,Fujiko,,Ranoska,708,Daffie Road,4r3,Milwaukee,WI,53223
17791,31488,0,Fujiko,,Ranoska,701,Daffie Road,4r3,Milwaukee,WI,53223
17794,17794,0,Negley,K,Truchard,32,Valpuri Avenue,7z3,Santa Isabel,PR,757
17795,17795,241566103,Dushan,,Maregtts,875,Larkin Parkway,3v2,Indiantown,FL,34956
17795,25117,241566103,Dushan,,Margetts,875,Larkin Parkway,3v2,Indiantown,FL,34956
17797,20908,0,Ettridge,E,Towsley,156,Tornqvist St,0y3,Coats,KS,67028
17797,23387,0,Ettridge,E,Towsley,156,Tornqvistn St,0y3,Coats,KS,67028
17797,17797,0,Ettridge,E,Towsley,156,Tornqvist St,0y3,Coats,KS,67028
17800,27140,124743035,Botreau,,Wernet,137,Schmuidt Pkwy,8m4,New Athens,IL,62264
17800,17800,124713085,Botreau,,Wernet,751,hineas Ave,1q1,New Athens,IL,62264
17800,25236,124713085,Botreau,,Wernet,751,Phineas Ave,1q1,New Athens,IL,62264
17803,17803,427445715,H,,Laccorn,,PO Box 3763,,Bear,DE,19701
17803,25512,427445715,H,,Laccorn,,PO Box 3763,,Bear,DE,19701
17805,17805,272647678,Valentijn,C,Rabu,194,Hayati Rd,0n1,Kieffer,WV,24950
17805,29177,272647678,Valentijn,C,Rabu,194,Hayati Rd,0n1,Kieffer,WV,24950
17805,36767,272647678,Valentijn,C,Rabu,194,Hayati Rd,0n1,Kieffer,WV,24950
17808,17808,183444236,Brians,V,Cacha,878,Leyton Ave,2q0,Canon City,CO,81246
17808,23468,186484236,Briabns,V,Cacha,2,Auoxux Rd,5w7,Canon City,CO,81246
17808,18261,183444236,Brians,V,Cacha,2,Auxoux Rd,5w7,Canon City,CO,81246
17811,26791,262253612,Cameo,E,kikta,882,Nivison Ave,0z0,Frederica,DE,19946
17811,17811,266251612,Camejo,E,Fattoush,882,Nivison Ave,0z0,Frederica,DE,19946
17811,18560,262253612,Camejo,E,Fattouh,882,Nivison Ave,0z0,Frederica,DE,19946
17814,17814,253863554,Deczky,R,Guad,,PO Box 2235,,Naco,AZ,85620
17815,17815,0,Becks,X,Chamis,317,Knochenhauer Avenue,7k0,Honolulu,HI,96830
17815,20775,0,Becks,X,Chamis,317,Knochenhauer Avenue,7k0,Honolulu,HI,96830
17817,19186,276532040,Kurowski,,Cinnamon,512,Backencanmp Pkwy,2n4,Agana,GU,96930
17817,17817,276532460,Kurowski,,Cinnamon,512,Backencamp Pkwy,2n4,Agana,GU,96930
17819,17819,717167183,Lonsdale,A,Shibazaki,433,Lauterbach St,1h0,Jamaica,NY,11436
17820,17820,0,Caliri,,Irmeli,173,Varughese Ave,5n3,Eastford,CT,6242
17821,33178,0,Sabagino,N,Odell,293,Lundin St,7p3,Phoenix,AZ,85004
17821,29673,0,Sabatinpo,N,Odell,293,Lundin St,7p3,Phoenix,AZ,85004
17821,17821,0,Sabatino,N,Odell,293,Lundin St,7p3,Phoenix,AZ,85004
17824,34773,0,Takahito,A,Surreau,878,Horst St,3g7,Kendall,MI,49062
17824,17824,0,Takahito,A,Surreau,858,Laurenson Ln,6j4,Kendall,MI,49062
17824,20498,0,Takahito,A,Surreau,878,Horst St,3g7,Kendall,MI,49062
17827,30091,283463242,Rocchetta,K,Carnes,483,Gama Ln,2i4,Albany,WI,53502
17827,17827,283463242,Rocchetta,K,Carnes,483,Gama Ln,2i4,sAlbany,WI,53502
17827,32575,283463242,Rocchetta,K,Carnes,483,Gama Ln,2i4,Albany,WI,53502
17830,17830,486465005,Hovden,X,Hierbaum,820,Marek St,0b4,East Sullivan,NH,3445
17831,17831,135671766,Psap,X,Krysia,150,Boaden Rd,3c3,Portage,PA,15946
17831,34790,135671766,Pap,X,Krysia,150,Boaden Rd,3c3,Portage,PA,15946
17833,25918,703456572,Gazier,,Sahru,356,Rachmeler Ave,1b0,Hot Springs National Park,AR,71901
17833,32537,703456572,G,,Sharu,356,Rachmeler Ave,1b0,Hot Springs National Park,AR,71901
17833,17833,703456572,Gazier,,Sharu,356,Rachmeler Ave,1b0,Hot Springs National Park,AR,71901
17836,17836,578862238,Volpe,D,Noone,,PO Box 692,,Willow City,ND,58384
17837,17837,0,Carella,,Chienching,122,Stacia St,3m7,Agana,GU,96911
17838,17838,0,Hylairdes,A,Quincy,236,Lancellogti St,0f6,Warsaw,MN,55087
17838,19474,0,Hylarides,A,Quincy,243,Brue Lane,5z3,Warsaw,MN,55087
17840,17840,717425123,Brandt,T,Strackbein,741,Casnji Road,7s1,Glenrock,WY,82637
17840,25676,717425123,Brandt,T,Strackbein,741,Casnji Road,7s1,Glenrock,WY,82637
17842,21691,0,Sam,,Deaagle,871,Gutierrezde St,3k8,Syracuse,NY,13202
17842,27374,0,Sam,,Deagle,297,Dioso Road,1j1,Syracuse,NY,13202
17842,17842,0,Sam,,Deagle,297,Dioso Road,1j1,Syracuse,NY,13202
17845,23238,666105274,Jerreld,K,Marcotte,851,Bittinger St,1s8,Napnty Glo,PA,15943
17845,17845,466115274,Jerreld,K,Marcotte,881,Bittinger St,1s8,Nanty Glo,PA,15943
17847,17847,537085163,Weatherup,L,Sapityah,710,Schullo Road,6q7,Stockton,CA,95201
17847,26098,537085163,Weatherup,L,Sapiyah,710,Schullo Road,6q7,Stockton,CA,95201
17849,17849,201728167,Karsan,q,Muhcherng,634,Fioravanti Ave,7.00E+03,Jamaica,NY,11415
17849,26623,201728167,Karsan,C,Muhchenrg,634,Fioravanti Ave,7.00E+03,Jamaica,NY,11415
17849,37268,201728167,Karsan,C,Muhcherng,634,Fioravanti Ave,7.00E+03,Jamaica,NY,11415
17852,34392,0,Treworgy,J,Sri,,PO Boxv 2712,,Cruz Bay,VI,831
17852,23914,0,Treworgy,J,Sri,,PO Box 2712,,Cruz Bay,VI,831
17852,17852,0,Treworgy,J,Sri,,PO Box 2712,,Cruz Bay,VI,831
17855,17855,486051646,Wacken,O,Folchi,,PO Box 118,,Carey,ID,83320
17856,17856,663056118,Spurlock,P,Ferruccio,280,Tsao St,8y1,West Union,OH,45693
17857,33659,514565436,Soumis,K,Kotuly,864,Pfaendler,2j7,Cordesville,SC,29434
17857,17857,514567432,uoumis,K,Kotula,864,Pfaendler,2j7,Cordesbville,SC,29434
17857,19733,514567432,Soumis,K,Kotula,864,Pfaendler,2j7,Cordesville,SC,29434
17860,23682,717682147,Valerye,A,Rohaidah,495,Catala Ave,0y8,Anahola,HI,96703
17860,17860,712682247,Valerye,A,Rohaidah,495,Catala Ave,0y8,Anahola,HI,96703
17862,25572,0,Mcardiana,V,Britz,902,Charmen Rd,6g2,Annapolis,MD,21405
17862,30036,0,Mardiana,V,Britz,533,Morrisey,7m6,Annapolis,MD,21405
17862,17862,0,Mardiana,V,Britz,902,Charmen Rd,6g2,Annapolis,MD,21405
17865,17865,650376275,Kodsi,M,oak,705,Leoutsarakos Avenue,2c4,Newark,DE,19726
17865,30694,650376275,Kodsi,M,Noak,705,Leoutsarakos Avenue,2c4,Newak,DE,9726
17865,34432,650376275,Kodsi,M,Noak,705,Leoutsarakos Avenue,2c4,Newark,DE,19726
17868,17868,504474645,Biglarderi,F,Leen,851,Catli St,5a2,Alsen,ND,58311
17869,17869,618775280,Parow,Z,Laurin,,PO Box 3576,,Bethany Beach,DE,19930
17870,17870,542012554,Hynes,,Horngdar,,PO Box 2121,,Fair Grove,MO,65648
17871,17871,488021247,Osavo,,Ksionzek,332,Jetta Ln,0c6,Edison,NJ,8817
17871,30228,488021087,Osavo,,Ksionzek,332,Jetta Ln,0c6,Edison,NJ,8817
17871,31749,488021087,Osavo,,Ksionzek,332,Jetta Ln,0c6,Edison,NJ,8817
17874,37347,647551780,Peisert,E,Cigare,562,Espino Road,3k7,Agra,OK,74824
17874,17874,641571780,Peisert,E,Cigare,562,Espino Road,3k7,Agra,OK,74824
17876,17876,118714602,Rubino,,Esteri,998,Mciver Street,4q8,Colbert,WA,99005
17877,17877,428460108,Bailar,Q,Marquez,135,Bollen Avenue,8f5,Fort Collins,CO,80524
17878,17878,658106203,Bulleid,B,Henne,193,Monet Road,2x4,Salt Lake City,UT,84101
17879,17879,527022682,Diemer,T,nenmmerds,87,Smotherman Rd,3w1,Wahiawa,HI,96789
17879,36991,527022682,Diemer,T,Devito,87,Smothderman Rd,3w1,Wahiawa,HI,96789
17879,37484,527022682,Diemer,T,Devito,87,Smotherman Rd,3w1,Wahiawa,HI,96789
17882,17882,157016071,Hoby,S,Teiichi,546,Sashida,7g0,Vandervoort,AR,71972
17883,17883,0,Aulis,G,Telidis,,PO Box 2506,,Escoheag,RI,2821
17884,17884,545155253,Calim,C,Ince,125,Kumari Rd,8s4,Providence,RI,2902
17885,17885,633451407,Pangia,,Bija,150,Hulda Ln,3a3,APO New York,NY,9131
17885,23730,633451407,Pangia,,Bija,450,Hilda Lane,3a3,APO New York,NY,9131
17887,20400,664628688,H,B,Furrukh,34,Liyun,8s0,Kosrae,FM,96944
17887,17887,664608788,Hiver,B,Furrukh,14,Liyun,8s0,Kosrae,FM,96944
17889,33312,0,Loralie,,Govindasa,,PO Box 2028,,Richfield,NC,28137
17889,27669,0,Loralie,,Govindasa,,PO Box 2028,,Richfield,NC,28137
17889,17889,0,Loralie,,Govindasa,,PO Box 2028,,Richfield,NC,28137
17892,17892,550013846,Hrubiak,D,Darroll,347,Witty Ave,7j0,Bristol,RI,2872
17893,17893,0,Guill,V,Ricardo,357,Cutcliffe Rd,8f3,Corozal,PR,643
17894,17894,515133184,Brunstein,C,Caviel,584,Gordan,8x3,Cerro,NM,87519
17895,17895,0,rTerojak,L,Eipper,446,Desbrousses Lane,2g5,East Medaow,NY,11554
17895,29722,0,Trojak,L,Eipper,446,Desbrousses Lane,2g5,East Meadow,NY,11554
17897,22519,748054604,Hardyck,M,Larmour,,PO Box 2412,,Harrison,SD,57344
17897,17897,748054604,Hardyck,M,Larmour,,PO Box 2412,,Harrison,SD,57344
17899,17899,428656746,Gtroeb,Z,Krill,222,Ezri Street,1b5,Alton,KS,67623
17899,34684,420656846,Krill,Z,Grobe,222,Ezri Street,1b5,Alton,KS,67623
17899,32849,420656846,Krill,Z,Grobe,222,Ezri Street,1b5,Alton,KS,67623
17902,22316,156446771,Nar,T,Certa,923,Giustino Road,2b4,Five Points,NM,87121
17902,17902,656446701,Nar,T,Certa,921,Giustino Road,2b4,Five oPints,NM,87121
17902,18303,156446771,Nar,T,Certa,921,Giustino Road,2b4,Five Points,NM,87121
17905,17905,551702847,Nagaraja,B,Dougl,416,Mois Ave,4o0,Regan,ND,58477
17905,23429,551702847,Nagaraja,c,Dougl,232,Cosette Ave,0d1,Yuma,AZ,85364
17905,25547,551702847,Nagaraja,B,Dougl,232,Cosette Ave,0d1,Yuma,AZ,85364
17908,17908,267272371,Bakkoury,E,Senethavilay,32,Cheeyong,0f4,Hareood,TX,78632
17908,20480,267272371,Bakkoury,E,Senethavilay,32,Cheeyong,0f4,Harwood,TX,78632
17910,17910,433086426,Serbin,,Bourguignon,648,Willyt Ave,0w5,Greenland,NH,3840
17911,17911,358583787,Zamri,W,Charyl,70,Gardina,2h3,Binford,ND,58416
17912,24152,0,eok,B,Clift,395,Ryd Ln,3l6,Buffalo,WV,25033
17912,37124,0,qAeok,B,Clift,395,Ryd Ln,3l6,Buffalo,WV,25033
17912,17912,0,Aeok,B,Clift,395,Ryd Ln,3l6,Buffalo,WV,25033
17915,17915,0,Hertta,B,Times,902,Hathaway St,1b7,Calder,ID,83808
17916,17916,407641704,Dina,X,Tulin,197,Pinchen Ln,1p1,Shobonier,IL,62885
17917,17917,511450255,Macsisak,,Stephen,119,Sturrok St,0z0,Brookfield,WI,53005
17917,18068,511450255,M,,Stepheyn,,PO Box 4045,,Brookfield,WI,53005
17917,24680,511450255,Macsisak,,Stephen,119,Sturrock St,0z0,Brookfield,WI,53005
17920,17920,580732841,C,Z,Mapl,485,Sarubbi Parkway,2m6,Providence,RI,2911
17920,21224,580732841,Cabiling,Z,Maple,485,Sarubbi Parkway,2m6,Providence,RI,2911
17922,33335,406720723,Sako,B,Dinges,3,Inmi Street,1h1,Franklin,NH,3235
17922,17922,406720723,Sako,B,Dinges,93,Immi Street,1h1,Franklin,NH,3235
17922,23496,406720723,Sako,B,Dinges,93,Immi Street,1h1,Franklin,NH,3235
17925,17925,718014488,Lucho,S,Kuzbary,444,Terhaer Street,4u7,Shsadehill,SD,57653
